chunk_text,source,row
"관세 우려 대비 선방. AI, 프리미엄 등 기능라인업 확대를 통한 점유율 확보에 주목 Valuation  Risk 신성장 동력이 밸류에이션 재평가의 Key 목표주가 100,000원 유지. 목표 배수는 4개년 PB(Low) 평균값 0.85배(최근 4개년, 실적 둔화 구간) 적용. 관세에 따른 수요 변동성 확대 구간. VS, 로봇, B2B 등 차세대 사업 성장 가속화가 밸류에이션 재평가의 핵심 최근 타법인주식 및 출자증권 처분 결정 공시 발표. 인도법인의 인도시장 IPO에 따른 구주 매출 관련 내용. 처분금액은 약 1.7조원.",data/clean_data.csv,58
인도법인의 인도시장 IPO에 따른 구주 매출 관련 내용. 처분금액은 약 1.7조원. 처분 후 지분율은 85이며 향후 자금 활용 계획 발표 전망. 기업가치 확대 기대,data/clean_data.csv,58
"제목: S-Oil
부제: 정제마진 강세 지속
날짜: 2025-10-02
작성자: 이진명
카테고리: 국내종목
링크: https://bbs2.shinhaninvest.com/mobile/view.do?boardName=gicompanyanalyst&messageId=919332&messageNumber=25119
본문: 신한생각 유가 하락은 일단락, 정제마진 강세에 보다 주목 저유가 기조에도 대규모 일회성 소멸 및 견고한 업황으로 뚜렷한 상저하고 실적 예상.",data/clean_data.csv,59
"복합정제마진은 공급 타이트(러시아 생산 차질, 정기보수, 설비 폐쇄 등)로 디젤 중심의 강세 지속될 전망. 특히 동사의 높은 등경유 생산 비중(36)과 글로벌 수출 경쟁력 감안할 경우 업사이드 유효 3Q25 Preview 정유 부문 흑자전환으로 컨센서스 부합 전망 3Q25 영업이익 2,505억원(흑자전환, 이하 QoQ)으로 컨센서스 2,588억원 부합 전망. 정유 영업이익 1,103억원으로 흑자전환 예상.",data/clean_data.csv,59
"정유 영업이익 1,103억원으로 흑자전환 예상. 전분기 국제유가 급락 및 환율 하락에 따른 일회성 손실 소멸되고 분기말 유가 상승(3.2달러배럴)으로 재고평가이익(534억원) 발생. 복합정제마진(1개월 래깅)은 7.7달러배럴(1.3달러배럴)로 견조한 가운데 OSP 하락(-1.2달러배럴)까지 더해지며 추가적인 마진 개선 기대 화학은 올레핀 시황 약세에도 PX 스프레드 상승(14)으로 적자폭 축소 전망. 윤활 영업이익은 1,422억원(8)으로 견조한 실적 예상.",data/clean_data.csv,59
"윤활 영업이익은 1,422억원(8)으로 견조한 실적 예상. 여름철 수요 약세에도 타이트한 공급으로 스프레드는 전기대비 7 상승 Valuation  Risk  펀더멘탈 대비 저평가 지속 목표주가 80,000원, 투자의견 매수 유지. OPEC 증산 규모 확대에 따른 저유가 기조로 정유 업종에 대한 기대감 낮은 상황. 그럼에도 타이트한 수급에 따른 정제마진 강세 지속되며 연말까지 펀더멘탈 견고할 전망. 여전히 12개월 선행 PBR(주가순자산비율)은 0.8배(밴드 하단)에 불과하므로 디커플링은 점차 해소 기대",data/clean_data.csv,59
"제목: 고영
부제: 순항 중
날짜: 2025-10-01
작성자: 최승환
카테고리: 국내종목
링크: https://bbs2.shinhaninvest.com/mobile/view.do?boardName=gicompanyanalyst&messageId=919277&messageNumber=25118
본문: 신한생각 점진적으로 반영될 수술로봇 가치 올해 1월 뇌수술용 의료로봇 미국 FDA 획득 이후 도달한 주가 고점 대비 30 이상 하락. 현 주가는 과거 5년 평균 PBR에 해당하여 선반영 부담은 감소.",data/clean_data.csv,60
"현 주가는 과거 5년 평균 PBR에 해당하여 선반영 부담은 감소. 올해 10~11월 일본 허가 획득, 내년 한, 미, 일 30대 수술로봇 판매 목표. 수술로봇의 성과는 중장기적으로 주가 하단을 높여 갈 전망 Corporate day 후기 하반기 수술로봇과 본업 모두 긍정적 뇌수술용 의료로봇은 올해 9월 국내 세브란스 병원, 아산병원에 추가 납품되어 총 12대 설치 예정. 미국 시장은 올해 7월 1대 출하되어 활용 중이고, 연내 5대, 3년 내 100대 납품 목표.",data/clean_data.csv,60
"일본 PMDA 승인은 올해 10월에서 11월 사이 예상되며, 사업 가시화는 내년부터 시작. 2026년 국내, 미국, 일본 포함해 총 30대 판매가 목표 최근 2년 간 자동차 전장 수요 둔화로 매출 부진했으나, 올해 3분기부터 미주 지역 중심으로 오더 회복세 관측. 미국 관세 부과에도 미국 내 직접적인 경쟁자가 많지 않아 오더 영향 제한적임. 또한 중국, 인도의 EMS 제조업 수요가 확대되면서 미국 관세 영향은 어느 정도 상쇄되고 있음.",data/clean_data.csv,60
"반도체 패키징 검사장비는 올해 대만 지사 설립하여 영업 확장 단계 Valuation  Risk 하반기 매출, 수익성 회복 예상 하반기 영업환경 개선 영향으로 2H25 매출액 17.6, 영업이익률 7.8pt 각각 전년대비 상승 전망. 고영의 비용단은 고정비적 성격이 강해 매출이 성장하면 수익성이 개선되기 쉬운 구조. 최근 신사업에 필요한 연구개발과 투자가 마무리되어 비용 감축 추세. 연구개발비 최근 3년 분기당 110~120억원 수준에서 올해 1분기 92억원, 2분기 81억원으로 축소.",data/clean_data.csv,60
"12MF PER 53배로 높은 편이나, 실적 개선 동반하며 고평가 해소 전망",data/clean_data.csv,60
"제목: [HD현대마린엔진] 콥데이 후기
부제: 눈에 보이는 성장
날짜: 2025-10-01
작성자: 이지한
카테고리: 국내종목
링크: https://bbs2.shinhaninvest.com/mobile/view.do?boardName=gicompanyanalyst&messageId=919276&messageNumber=25117
본문: 신한생각 HD현대 편입 후 고속 성장 구간 선박 추진용 저속엔진 사업자로 일부 HD현대중공업 엔진사업부의 생산 부족분을 감당하며 중국, 국내 조선사들에 납품.",data/clean_data.csv,61
"중국 조선소 수주 증가에 수혜를 받고 있으며 LPG DF 교체 발주, 유지보수(AM), 기자재 실적도 장기적으로 좋아질 것. 높아진 밸류에이션 부담을 빼면 완벽한 성장 구간 HD현대 조선그룹의 두번째 심장 HD현대마린엔진은 저속엔진 제조사로 주로 중형엔진을 제작. 디젤 엔진에 더해 LPG, LNG, DF엔진 제작. 엔진 부품 사업에서는 크랭크샤프트와 터보차저 자체 생산 및 공급.",data/clean_data.csv,61
"엔진 부품 사업에서는 크랭크샤프트와 터보차저 자체 생산 및 공급. DF엔진이 일반 디젤엔진보다 ASP와 마진률이 높아 DF엔진의 보급 확대는 동사에게 기회 요인 2Q25 실적은 매출액 993억원(17, 이하 전년동기대비), 영업이익 174억원(91), 영업이익률 17.5(6.8p)로 급증. 일회성을 제외하면 15 수준이며 단가 상승, 생산능력 확대를 감안하면 마진률은 견조한 상승을 이어갈 것. 25년 그룹사 OEM 물량 17대 제작 이후 26년은 직계약을 통해 내부 매출액이 30 수준.",data/clean_data.csv,61
"가동률은 26년 100를 예상하나 초과 근무 시 추가 생산 가능. 이외 터보차저, 크랭크샤프트도 성장 동력 Valuation  Risk 좋은 물건은 비싼 법 25년 추정 주당순이익(EPS)은 1,798원으로 현재주가는 주가수익비율(PER) 46배 수준에 거래. 그러나 수주잔고의 매출 인식 증가와 고마진 물량 반영, 생산성 증대로 26년과 27년의 PER는 각각 32배, 23배 수준으로 하락. 미국과의 협력 규모, 선종별 시황 변동성이 있지만 조선업의 중장기 호황과 엔진 부족 상황을 감안하면 여전히 긍정적",data/clean_data.csv,61
"제목: 씨메스
부제: 동트기 전
날짜: 2025-10-01
작성자: 최승환
카테고리: 국내종목
링크: https://bbs2.shinhaninvest.com/mobile/view.do?boardName=gicompanyanalyst&messageId=919275&messageNumber=25116
본문: 신한생각 올해 4분기 주목해야 할 로봇주 국내 최대 풀필먼트 기업향 피스피킹 솔루션 납품 지연되며 주가는 연중 고점에서 이탈. 고객사 투자 축소가 아닌 완성률 제고를 위한 딜레이로 해석.",data/clean_data.csv,62
"고객사 투자 축소가 아닌 완성률 제고를 위한 딜레이로 해석. 프로젝트 정상화가 예상되는 2025년 4분기부터 성장 모멘텀 재부각 기대. 매출 고성장 대비 못 오른 로봇주 관점에서 주목 필요 Corporate day 후기 부문별 사업 진행 현황 피스피킹 솔루션은 고객사 성능 요구치가 당초보다 상향되어 주변 공정까지 성능 업그레이드 필요. 씨메스 공정은 완료 단계이며, 주변 공정은 4분기 내 완료 전망. 고객사 국내 풀필먼트센터 50여곳마다 실증과 테스트는 별도로 진행 필요. 시간은 걸리겠으나 2026년 이후 전개속도 가속화 기대.",data/clean_data.csv,62
"시간은 걸리겠으나 2026년 이후 전개속도 가속화 기대. 고객사 해외 사업장, 타 물류 기업 등으로 추가적인 매출 확장도 가능 글로벌 스포츠 브랜드향 신발 제조장비는 2026년 하반기 본격 매출화 기대. 올해 7월 17일 신발 제조사인 (주)창신 대상으로 약 7억원의 로봇 자동화 제조공정 단일판매 공시. 이는 해외 제조현장 도입 전 국내 테스트 단계의 수주. 최종 바이어의 자동화 의지는 높으며, 수율 개선이 관건. 또한 중장기적으로 씨메스는 휴머노이드를 활용한 제조현장 자동화 모델을 레인보우로보틱스와 협력하여 진행 중.",data/clean_data.csv,62
"향후 3년 내 RB-Y1과 같은 휴머노이드에 씨메스 솔루션이 탑재된 형태로 양산현장 도입 가능 전망 Valuation  Risk 2027년 흑자전환 전망 고객사 납품 지연으로 증권신고서 가이던스(25, 26년 매출액 219, 425억원) 대비 1년 정도 딜레이된 매출 달성속도 전망. 인력 15가량 추가 채용하여 BEP 레벨도 300억원 후반으로 상향. 따라서 본격적인 수익성 개선은 2026년 하반기부터, 흑자전환은 2027년에 가능할 전망",data/clean_data.csv,62
"제목: [한국전력] 3Q25 Pre
부제: 여전히 방망이는 짧게 잡기
날짜: 2025-10-01
작성자: 최규헌
카테고리: 국내종목
링크: https://bbs2.shinhaninvest.com/mobile/view.do?boardName=gicompanyanalyst&messageId=919272&messageNumber=25115
본문: 신한생각 원전도 좋지만 코어가 단단해야 진정한 의미를 가진다. 전통 유틸리티 관심 종목 유지. 방망이를 짧게 잡고 대응하자는 관점 유지.",data/clean_data.csv,63
"전통 유틸리티 관심 종목 유지. 방망이를 짧게 잡고 대응하자는 관점 유지. 요금 인상과 원전이 합쳐져야 중장기 우상향 추세에 대한 확정 가능 3Q25 Pre 연결 이익 컨센 부합 예상. 4분기 중 모멘텀에 주목 3분기 실적 연결 영업이익 5.0조원(47.3, 이하 YoY, OPM 18.8) 전망. 연료비(-16.5), 구입전력비(-16.4) 감소에 성수기 효과와 요금 인상 효과가 지속되며 분기 최대 이익 기록할 것으로 예상. 하향 안정화된 에너지 가격이 연료비 감소에 지속적으로 영향을 끼치고 있는 것으로 판단.",data/clean_data.csv,63
하향 안정화된 에너지 가격이 연료비 감소에 지속적으로 영향을 끼치고 있는 것으로 판단. 3분기는 전력 수요 증가로 인해 SMP가 다른 분기 대비 높은 수준을 유지하는 것이 일반적이나 117원kWh 수준으로 2분기(122.7원kWh)보다도 낮은 상황. 외부 구입량 증가에도 구입전력비가 크게 감소할 것으로 추정한 이유.,data/clean_data.csv,63
"외부 구입량 증가에도 구입전력비가 크게 감소할 것으로 추정한 이유. 3분기 SMP가 위와 같이 낮은 수준을 유지하는 것은 재생 에너지의 피크 기여도 증가, 하향 안정화된 에너지 가격, 기저 발전인 석탄 발전량 증가 등이 복합적으로 작용한 결과인 것으로 판단 4분기 관전 포인트 중장기적인 관점에서 요금 인상의 필요성은 여전히 유효. 4분기 연료비 조정단가를 동결했으나 비수기인만큼 4분기 중 요금 인상 가능성은 열어두는 것이 맞다고 판단.",data/clean_data.csv,63
"팀 코리아의 미국 원전 시장 진출과 관련해서 다양한 노이즈가 있었으나 10월 말 예정된 APEC에서 보다 구체화된 결과가 도출될 수 있을 것으로 기대. 한국전력의 원전 사업과 관련된 기대감이 다시금 주가에 강하게 반영될 가능성 있음 Valuation  Risk 펀더멘털이 단단해야 날개를 다는 것이 의미있다. 투자의견 Trading BUY, 목표주가(PBR 밸류에이션) 4.0만원 유지. 12개월 선행 PBR 0.4배 수준. 재무 건전성 확보라는 과제가 선결돼야 함",data/clean_data.csv,63
"제목: KT지니뮤직
부제: 사업 다각화의 모범 사례
날짜: 2025-09-30
작성자: 지인해
카테고리: 국내종목
링크: https://bbs2.shinhaninvest.com/mobile/view.do?boardName=gicompanyanalyst&messageId=919243&messageNumber=25114
본문: 신한생각 IP 연계 굿즈유통공연 신사업 성과에 주목할 필요 본업 우려 속에서도 사업 다각화 기반 최대 이익 기록.",data/clean_data.csv,64
"PER 10배 매력적 기대 이상의 본업 경쟁력, 신사업 성과에 주목 스포티파이, 유튜브 뮤직 등의 한국 상륙 및 광고 기반 무료 요금제 출시로 우려했던 음악서비스 본업의 경쟁력 악화는 기대 이상으로 완만히 방어 중. B2CB2B 유료가입자는 3Q24를 기점으로 성장세 전환.",data/clean_data.csv,64
"B2CB2B 유료가입자는 3Q24를 기점으로 성장세 전환. 1) B2C 고객 대상 리텐션 확대, AI DJ 출시로 차별화된 서비스 제공(24년 8월 일별 스트리밍 245만건  25년 8월 306만건), 2) LGU 결합상품 판매 확대 및 완성차 브랜드와 협업해 Mobility 수요를 견인한 효과 타사 대비 MAU 이탈율은 현저히 낮은 편. 본업 경쟁심화도 일부 완화될 것.",data/clean_data.csv,64
"본업 경쟁심화도 일부 완화될 것. MAU 기준 부동의 1위 사업자인 유튜브 프리미엄에 음원이 포함돼 끼워팔기 논란이 컸는데, 올해 안에 구글이 유튜브 프리미엄 요금제에서 유튜브 뮤직 앱을 뺀 유튜브 프리미엄 라이트를 출시할 예정 본업 우려에도 실적은 순항 중. 산업의 경쟁심화 분위기를 미리 감지한 동사는 21년 이후 사업 다각화 및 새로운 사업기회를 모색해 유의미한 성과를 시현 중이기 때문.",data/clean_data.csv,64
"KTCJ 그룹사의 안정적인 국내외 음원 유통권 확대, 밀리의 서재 인수, 그룹사 IP버추얼 아티스트 등을 활용한 굿즈, 공연 수익구조 확장 등에 기인. 25년 매출액 3,166억(5 YoY), 영업이익 180억원(48 YoY) 전망. 이 역시 최대 기록이 될 것 Valuation  Risk 연이은 최대 실적 x PER 10배 지니뮤직에 대한 투자의견 BUY, 목표주가 2,500원 유지. 경쟁 우려에 따른 음원 플랫폼 디레이팅을 감안하더라도, 연이은 최대 실적에 PER 10배 초반은 지극히 저점에 가까운 주가 레벨",data/clean_data.csv,64
"제목: 반도체/장비
부제: Rising Star
날짜: 2025-09-30
작성자: 송혜수
카테고리: 국내업종
링크: https://bbs2.shinhaninvest.com/mobile/view.do?boardName=giindustry&messageId=919208&messageNumber=8137
본문: 고부가, 고용량 메모리 트렌드 가속화  AI 노출도 높은 업체 주목 2026년 메모리 트렌드도 고부가?고용량이다. 대외 불확실성에도 AI 수요는 강력하다.",data/clean_data.csv,65
대외 불확실성에도 AI 수요는 강력하다. 매년 제기되는 데이터센터 CapEx 과잉 투자 우려는 빅테크의 가이던스 상향에 의해 불식되고 있다. AI 서버 시장은 연평균(2024~2029F) 34 증가하며 고부가 메모리 시장을 견인할 전망이다. GPU 업체들의 짧아진 신제품 출시는 고용량 메모리 수요를 자극한다. 2026년 양산될 GPU 메모리 용량은 전작대비 1.5배 증가 예상된다. 2026년에도 AI 노출도가 높은 HBM 밸류체인에 주목한다.,data/clean_data.csv,65
2026년에도 AI 노출도가 높은 HBM 밸류체인에 주목한다. 테스트 장비 투자 전략  기술 변곡점에서 수혜주 찾기 HBM 테스트 장비 시장은 연평균(2024~2027F) 40 성장할 전망이다. 2026년HBM 단수 확대(12단  16단) 및 GPU 내 HBM 탑재량 증가로 요구되는 장비 대수(Q)는 전년대비 2배 이상 증가할 것으로 추정한다. 발열 관리 중요성 확대로 인한 단가(P) 상승도 긍정적이다.,data/clean_data.csv,65
발열 관리 중요성 확대로 인한 단가(P) 상승도 긍정적이다. 글로벌 테스트 장비 시장을 과점하고 있는 일본 경쟁사의 HBM Capa가 부족하다는 점이 HBM 생산업체의 국산화 의지를 높이고 있다. 국내 테스트 장비 업체들은 구조적 성장 구간의 초입에 있다. 이번 자료에서는 HBM4 변화 시기 가파른 성장세를 보여줄 업체를 찾는 것이 목적이다. HBM3E  HBM4로 전환되며 국내 테스트 장비 업체들은 기술 변곡점에 진입한다. 과거 테스트 장비 시장 성장의 핵심은 기술 변화였다.,data/clean_data.csv,65
"과거 테스트 장비 시장 성장의 핵심은 기술 변화였다. DDR4 전환기, 모바일 DRAM 확대, HBM 개화 등 기술 변곡점에서는 업체별로 차별화된 실적 흐름이 나타났다. 이번 변곡점에서는 유니테스트, 테크윙에 주목한다. Top Picks - 유니테스트, 테크윙 1) 유니테스트 HBM4 밸류체인 변화에 주목한다. 현재까지 HBM4 테스트 장비공급 가능성이 가장 높다. 4Q25 공급 여부가 확정될 것으로 보인다. 2026년 영업이익은 304억원(흑자전환), 영업이익률 9.3로 전망한다. 2) 테크윙 대표 HBM 장비 업체다.",data/clean_data.csv,65
"2) 테크윙 대표 HBM 장비 업체다. 신규 큐브프로버 장비가 두 번째 고객사의 성능 퀄 테스트를 통과하며 성장성이 가시화되고 있다. HBM 생산업체 3사를 모두 고객사로 확보할 가능성이 높다는 점에 주목한다. 마진이 높은 큐브프로버가 2026년부터 본격 실적에 반영될 전망이다. 성장 스토리가 명확해진 구간이다. 2026년 영업이익은 1,369억원(317.8), 영업이익률 26.2로 예상한다.",data/clean_data.csv,65
"제목: 콘텐트리중앙
부제: 본업 '정상화' + 신사업 '잠재력'
날짜: 2025-09-30
작성자: 지인해
카테고리: 국내종목
링크: https://bbs2.shinhaninvest.com/mobile/view.do?boardName=gicompanyanalyst&messageId=919205&messageNumber=25113
본문: 신한생각 분위기 반전 임박 더 이상 나빠지기도 어려운 실적재무시가총액 구간에서, 새롭게 반영할 긍정적 포인트 다수.",data/clean_data.csv,66
"빈 수급에 관심이 조금만 살아나도 가벼울 주가 본업 드라마 정상화  높은 예능 잠재력 추가 2Q25부터 유의미하게 드라마 리쿱비율 상승. SLL 별도 영업이익 110억원, OPM 11(vs. 경쟁사 -29억원, -3) 기록. 국내 OTT 대상 디폴트 계약 해지(1Q25)  진정한 의미의 독점 판매로 글로벌 OTT향 판권 리쿱비율이 정상화됐기 때문. 캡티브 제작편수는 상반기 3편  하반기 7편.",data/clean_data.csv,66
"캡티브 제작편수는 상반기 3편  하반기 7편. 하반기 작품은 대부분 글로벌 OTT 동시방영 선판매 이미 완료 1) 계약 변경에 따라 높아진 드라마 리쿱율 유지, 2) 드라마 재고소진 과정 속 무거웠던 상각비 부담 감소, 3) 업계 공통적인 제작비 절감 기조 등으로 SLL 본업은 온전한 턴어라운드 기조  4) 향후 제작편수 증가를 견인할 것. Wiip은 방영 작품수에 따라 변동성 큰 편이나, 올해 BEP 레벨 예상 바이어들의 예능에 대한 관심 확대되는 가운데, 연결 자회사 스튜디오 슬램 통해 하반기 예능 4편 공개.",data/clean_data.csv,66
"그 중 , 은 상대적으로 낮은 제작비에 새로운 수익모델을 펼쳐간다는 점에서 매우 유의미. 제작비 대비 리쿱이라는 제한적 수익모델에서 벗어나 PPL커머스 등을 활용한 부가수익이 가능할 전망(99, 917 자료 참고). Valuation  Risk 최악만 반영한 현주가 투자의견 BUY, 목표주가 13,500원으로 상향. 25F 이익 추정치는 유지하되, 반영 멀티플을 기존 대비 SLL은 할증(드라마 리쿱율 정상화, 예능 프리미엄), 메가박스는 할인율(원활한 합병 가정)을 제거한 효과",data/clean_data.csv,66
"제목: 현대건설
부제: 과거 실적에 묻히긴 아쉬운 장미빛
날짜: 2025-09-30
작성자: 김선미
카테고리: 국내종목
링크: https://bbs2.shinhaninvest.com/mobile/view.do?boardName=gicompanyanalyst&messageId=919202&messageNumber=25112
본문: 신한생각 그래도 사야할 기업. 업종 최선호주, 조정 시 매수 추천 실적 불확실성은 3Q25 기점으로 점차 완화 전망(추석연휴 이후 3Q25 프리뷰 예정).",data/clean_data.csv,67
"미국 원전, 해상풍력 등 더해지는 성장동력에 점수를 줄 필요 구체화되는 불확실성, 3Q25 하방 리스크 열어놔야 10월말 3Q25 실적 및 2025년 수정 가이던스 발표 예정. 1) 본사 해외 저수익현장 추가 원가 및 2) 자회사 해외 2건의 본드콜(언론보도, 약 2,500억원), 3) 주요 현장 원가 점검 결과 등을 반영하여 대규모 손실 반영 예상 도급증액, 중재 등 발주처 협상의 영역이 남아있는 만큼 일시에 실적 불확실성이 종료되긴 어렵겠으나, 문제 현장의 준공 시점(1H26년 목표)이 다가오며 하방리스크 완화 전망.",data/clean_data.csv,67
"2023년 이후 수주한 프로젝트는 계획대로 원가 진행 중. 이후 2026년 가이던스는 최대한 보수적으로 제시 예상 과거 실적에 묻히긴 아까운, 장미빛 미래  미국 원전  해상풍력 2026년 이후 실적에 대한 방향성은 뚜렷.",data/clean_data.csv,67
"1) 1H26 불가리아 원전(총 10조원 추정, 부문별 분리발주 예상) 계약, 2) 미국 펠리세이드 SMR 착공(약 4조원, 분리발주), 3) 미국 원전 진출 가시화, 4) 해상풍력 사업 가속화 때문 3) 미국 웨스팅하우스 10 Pack(2030년까지 대형원전 10개 호기 건설계획) 및 페르미 민간 전력망 공동개발사업에서 2026년 수주계약 가시화 기대. 두 프로젝트 모두 부지 및 재원 마련 측면에서 사업 진행이 빠른 상황. 현대건설, PM원청시공사로서 역할 검토 중.",data/clean_data.csv,67
"현대건설, PM원청시공사로서 역할 검토 중. 신규시장 수행리스크 감안하여 수익성 설정, 다양한 계약방식으로 리스크 방어 계획 4) 신안우이(연내 계약착공) 포함 현재 7건, 최소 7조원 규모 해상풍력사업 진행. 투자부터 운영까지 전 밸류체인 보유, 또 하나의 성장동력 전망",data/clean_data.csv,67
"제목: [대한항공] 3Q25 Pre
부제: 다소 불편한 여객 업황
날짜: 2025-09-30
작성자: 최민기
카테고리: 국내종목
링크: https://bbs2.shinhaninvest.com/mobile/view.do?boardName=gicompanyanalyst&messageId=919200&messageNumber=25111
본문: 신한생각 3분기보다는 4분기, 내년 여객 실적 방향성에 초점 성수기 효과가 애매했던 3분기 실적은 시장 기대치를 하회할 전망.",data/clean_data.csv,68
"역대급 추석 연휴와 중국 인바운드 무비자, 화물 성수기가 모이는 4분기 실적 기대. 아웃바운드 여객 성장이 둔화되고 있어 중기 여객 수요 주시 필요 여객 공급 경쟁 심화, 화물은 관세 우려에도 견조 별도 기준 3분기 매출은 4.1조원(-3.5 이하 YoY), 영업이익은 4,536억원(-26.7) 추정. 일본동남아 노선의 공급이 지속적으로 증가하는 가운데, 미주는 트럼프 정부의 비자 규제 여파로 유학비즈니스 수요가 감소. 국제선 운임은 전분기 대비 낙폭은 크지 않으나 장거리 노선도 운임 하방 압력이 반영되기 시작.",data/clean_data.csv,68
"10월 장기 연휴로 이연된 여객 수요는 4분기 실적에 반영될 전망. 화물은 美 소액 소포 면세 폐지가 전지역으로 확대되었음에도, 유럽중동향 비중을 높이고 운임도 견조해 실적 훼손은 제한적. 유가 하락으로 유류비는 감소하나 이외 비용 상승세는 지속(영업비용 0.5) 연결 기준 영업이익은 5,693억원 추정.",data/clean_data.csv,68
"아시아나항공의 화물 사업부 이관, LCC 계열사들의 단거리 국제선 운임 약세 등 자회사 외형 축소 영향 Valuation  Risk 단기 업황 변동성 vs 매력적인 밸류에이션 주요 노선의 공급 경쟁 심화와 고정비 부담 확대로 단기 업황은 불편한 구간. 다만 합병 이후 시장 지배력 강화라는 핵심 모멘텀은 건재하고, 비용 통제 능력과 운임 프리미엄을 감안 시 항공업종 내 최선호 선택지인 점은 변함 없음.",data/clean_data.csv,68
"최근 조정에 따라 12개월 선행 PBR 0.7배, EVEBITDA 4.8배로 밸류에이션은 다시 통합 FSC 확정 이전보다 낮은 수준까지 하락",data/clean_data.csv,68
"제목: AP시스템
부제: 이익률 개선세
날짜: 2025-09-30
작성자: 남궁현
카테고리: 국내종목
링크: https://bbs2.shinhaninvest.com/mobile/view.do?boardName=gicompanyanalyst&messageId=919199&messageNumber=25110",data/clean_data.csv,69
"본문: 신한생각 디스플레이 및 반도체 부문 점진적 성장 전망 삼성디스플레이에 이어 중화권 패널 업체의 8세대 투자 지속  디스플레이 CapEx(설비투자) 상향에 따른 내년 ELA, LLO 장비 출하량 증가 기대 작년 국내 메모리 생산업체 내 RTP 시장 점유율 확대 확인  Capa(생산능력) 증설 시 Fab 내 유사 공정에 공급 지속 가능할 것으로 판단.",data/clean_data.csv,69
"이에 반도체 매출 비중 확대(24년 10  25년 13) 전망. 또한 반도체 신규 장비 가시화 시점은 2026년으로 판단되며 확인 시 주가 리레이팅 가능 2026년 영업이익 655억원으로 전년대비 40.1 성장에 주목 2025년 실적은 매출액 4,940억원(-4.4, 이하 전년대비), 영업이익 465억원(-1.5, OPM 9.4)으로 전망. 중화권 OLED 투자 지연 및 2024년 국내 8세대 패널 투자 완료에 따라 디스플레이 장비 매출 22 감소 불가피.",data/clean_data.csv,69
"다만 1) 중화권 패널 업체의 모바일 생산량 증가로 부품, 2) 국내 메모리 생산업체의 Capa 증설에 따른 RTP 장비 매출은 각각 1, 25 예상. 하반기 실적 경로는 3분기 중화권 매출 지연으로 감익  4분기 모바일 후공정 및 전방 고객사의 반도체 공정 장비 반입에 따른 증익으로 판단 2026년 실적은 매출액 5,898억원(19.4), 영업이익 655억원(40.9, OPM 11.1)으로 전망. 중화권 중심의 2025년 지연된 6세대 OLED 투자 및 8세대 투자에 따른 디스플레이 장비 매출 68 예상.",data/clean_data.csv,69
"반도체 부문에서도 기존 Fab향 다이싱 장비 및 신규 Fab향 RTP 장비 실적 견조할 것으로 판단. 활용 공정 확대에 따른 RTP 장비 추정치 상향 가능성 존재 Valuation  Risk EPS 시점 변경에 따라 추정치 4 상향 2026년 EPS(주당순이익) 4,098원에 목표 PE(주가수익비율) 6.6배(지난 5년 평균) 적용하여 목표주가 27,000원으로 상향",data/clean_data.csv,69
"제목: 삼성전자
부제: 메모리 빅사이클에 예외는 없다
날짜: 2025-09-30
작성자: 김형태
카테고리: 국내종목
링크: https://bbs2.shinhaninvest.com/mobile/view.do?boardName=gicompanyanalyst&messageId=919198&messageNumber=25109
본문: 신한생각 메모리 업황 회복 가속화  탄력적인 실적 반등 확인 구간 실적 부진의 원인으로 지목됐던 파운드리, HBM 관련 우려 완화 구간 진입.",data/clean_data.csv,70
"예상보다 빠른 범용 메모리 시장 회복으로 전방위적 수혜 반영될 것으로 예상. 2026년, 2027년 HBM 및 파운드리 경쟁력 회복 시나리오 반영해 전망치 추가 조정. 밸류에이션 구간 확장, 목표 멀티플 확대 적용  목표주가 상향 3Q25 Preview 예상 상회하는 실적 전망. 공급자 중심의 시장 환경 구축 매출 84.4조원(13.2, 이하 전분기대비), 영업이익 10.1조원(116.3)으로 컨센서스(83.5조원, 9.7조원) 상회할 전망.",data/clean_data.csv,70
"세부 영업이익 반도체(DS) 6.1조원(DRAM 6.0조원, NAND 0.2조원, 비메모리 -1.2조원), 모바일(MXNW) 3.2조원, 가전(VDDA) 0.4조원, 디스플레이(SDC) 1.1조원, 하만 0.4조원 추정 반도체 HBM 실적 반영 재개 및 예상보다 빠른 NAND 업황 회복으로 메모리 전반 ASP 상승(DRAM, NAND 각각 7, 6) 추정. 업황 호조 반영해 기존 예상 대비 BG(출하용량성장률) 소폭 상향. 파운드리 부문 적자폭 축소도 증익 모멘텀을 극대화.",data/clean_data.csv,70
"파운드리 부문 적자폭 축소도 증익 모멘텀을 극대화. 현재 재고는 DRAM 5주 미만, NAND 7주 미만 예상  범용, 선단제품 구분 없는 중기적 가격 인상 구간 진입 전망 모바일 폴더블 비중 확대로 전년대비 외형 성장 및 견조한 수익성 유지 Valuation  Risk 2026년 HBM 성장, 스토리지 수요 반등, 폴더블 공급 투자의견 매수 유지, 목표주가 115,000원으로 28 상향. 2026년 기준 주당순자산가치(BPS) 66,801원, 목표 주가순자산비율(PB) 1.7배(과거 4년 상단 평균) 적용.",data/clean_data.csv,70
